,datetime,Usage_kWh,Motor_and_Transformer_Load_kVarh,NSM,WeekStatus,Day_of_week,Load_Type
15626,12/06/2018 18:45,62.7575,35.5,67500,Weekday,Tuesday,Medium_Load
15627,12/06/2018 19:00,73.333,52.96,68400,Weekday,Tuesday,Medium_Load
15628,12/06/2018 19:15,40.976,30.24,69300,Weekday,Tuesday,Medium_Load
15629,12/06/2018 19:30,64.77250000000001,30.82,70200,Weekday,Tuesday,Medium_Load
15630,12/06/2018 19:45,74.03500000000001,48.74,71100,Weekday,Tuesday,Medium_Load
15631,12/06/2018 20:00,51.246,41.18,72000,Weekday,Tuesday,Medium_Load
15632,12/06/2018 20:15,65.663,30.42,72900,Weekday,Tuesday,Medium_Load
15633,12/06/2018 20:30,51.623000000000005,24.05,73800,Weekday,Tuesday,Medium_Load
15634,12/06/2018 20:45,52.8125,25.06,74700,Weekday,Tuesday,Medium_Load
15635,12/06/2018 21:00,35.5225,13.68,75600,Weekday,Tuesday,Medium_Load
15636,12/06/2018 21:15,3.4840000000000004,0.0,76500,Weekday,Tuesday,Medium_Load
15637,12/06/2018 21:30,2.574,0.0,77400,Weekday,Tuesday,Medium_Load
15638,12/06/2018 21:45,2.548,0.0,78300,Weekday,Tuesday,Medium_Load
15639,12/06/2018 22:00,2.5285,0.0,79200,Weekday,Tuesday,Medium_Load
15640,12/06/2018 22:15,2.4115,1.94,80100,Weekday,Tuesday,Medium_Load
15641,12/06/2018 22:30,2.2944999999999998,4.54,81000,Weekday,Tuesday,Medium_Load
15642,12/06/2018 22:45,2.3400000000000003,4.57,81900,Weekday,Tuesday,Medium_Load
15643,12/06/2018 23:00,2.2685000000000004,4.46,82800,Weekday,Tuesday,Medium_Load
15644,12/06/2018 23:15,2.223,4.25,83700,Weekday,Tuesday,Light_Load
15645,12/06/2018 23:30,2.249,4.14,84600,Weekday,Tuesday,Light_Load
15646,12/06/2018 23:45,2.223,4.14,85500,Weekday,Tuesday,Light_Load
15647,12/06/2018 00:00,2.223,4.03,0,Weekday,Tuesday,Light_Load
15648,13/06/2018 00:15,2.197,4.18,900,Weekday,Wednesday,Light_Load
15649,13/06/2018 00:30,2.249,4.46,1800,Weekday,Wednesday,Light_Load
15650,13/06/2018 00:45,2.1060000000000003,4.86,2700,Weekday,Wednesday,Light_Load
15651,13/06/2018 01:00,1.8459999999999999,4.82,3600,Weekday,Wednesday,Light_Load
15652,13/06/2018 01:15,1.8719999999999999,4.72,4500,Weekday,Wednesday,Light_Load
15653,13/06/2018 01:30,1.898,4.82,5400,Weekday,Wednesday,Light_Load
15654,13/06/2018 01:45,2.015,4.75,6300,Weekday,Wednesday,Light_Load
15655,13/06/2018 02:00,2.249,5.18,7200,Weekday,Wednesday,Light_Load
15656,13/06/2018 02:15,1.8719999999999999,4.79,8100,Weekday,Wednesday,Light_Load
15657,13/06/2018 02:30,1.8459999999999999,4.9,9000,Weekday,Wednesday,Light_Load
15658,13/06/2018 02:45,1.8719999999999999,4.72,9900,Weekday,Wednesday,Light_Load
15659,13/06/2018 03:00,1.8459999999999999,4.61,10800,Weekday,Wednesday,Light_Load
15660,13/06/2018 03:15,1.8719999999999999,4.82,11700,Weekday,Wednesday,Light_Load
15661,13/06/2018 03:30,1.8719999999999999,4.93,12600,Weekday,Wednesday,Light_Load
15662,13/06/2018 03:45,2.08,4.57,13500,Weekday,Wednesday,Light_Load
15663,13/06/2018 04:00,2.0605,4.54,14400,Weekday,Wednesday,Light_Load
15664,13/06/2018 04:15,1.8719999999999999,4.68,15300,Weekday,Wednesday,Light_Load
15665,13/06/2018 04:30,1.898,4.79,16200,Weekday,Wednesday,Light_Load
15666,13/06/2018 04:45,1.8719999999999999,4.75,17100,Weekday,Wednesday,Light_Load
15667,13/06/2018 05:00,1.8719999999999999,4.93,18000,Weekday,Wednesday,Light_Load
15668,13/06/2018 05:15,1.8459999999999999,4.93,18900,Weekday,Wednesday,Light_Load
15669,13/06/2018 05:30,1.898,5.04,19800,Weekday,Wednesday,Light_Load
15670,13/06/2018 05:45,1.8459999999999999,5.15,20700,Weekday,Wednesday,Light_Load
15671,13/06/2018 06:00,1.8719999999999999,5.11,21600,Weekday,Wednesday,Light_Load
15672,13/06/2018 06:15,1.8719999999999999,5.11,22500,Weekday,Wednesday,Light_Load
15673,13/06/2018 06:30,2.197,5.54,23400,Weekday,Wednesday,Light_Load
15674,13/06/2018 06:45,2.08,5.51,24300,Weekday,Wednesday,Light_Load
15675,13/06/2018 07:00,1.9175000000000002,5.15,25200,Weekday,Wednesday,Light_Load
15676,13/06/2018 07:15,1.9435000000000002,5.18,26100,Weekday,Wednesday,Light_Load
15677,13/06/2018 07:30,2.197,5.18,27000,Weekday,Wednesday,Light_Load
15678,13/06/2018 07:45,2.457,4.97,27900,Weekday,Wednesday,Light_Load
15679,13/06/2018 08:00,2.3855,4.64,28800,Weekday,Wednesday,Light_Load
15680,13/06/2018 08:15,22.555000000000003,33.12,29700,Weekday,Wednesday,Light_Load
15681,13/06/2018 08:30,36.5495,54.47,30600,Weekday,Wednesday,Light_Load
15682,13/06/2018 08:45,46.566,60.95,31500,Weekday,Wednesday,Light_Load
15683,13/06/2018 09:00,49.4,34.27,32400,Weekday,Wednesday,Light_Load
15684,13/06/2018 09:15,56.394000000000005,35.06,33300,Weekday,Wednesday,Medium_Load
15685,13/06/2018 09:30,53.7745,29.81,34200,Weekday,Wednesday,Medium_Load
15686,13/06/2018 09:45,33.7415,17.17,35100,Weekday,Wednesday,Medium_Load
15687,13/06/2018 10:00,42.614000000000004,21.1,36000,Weekday,Wednesday,Medium_Load
15688,13/06/2018 10:15,54.3335,24.55,36900,Weekday,Wednesday,Maximum_Load
15689,13/06/2018 10:30,29.484,13.1,37800,Weekday,Wednesday,Maximum_Load
15690,13/06/2018 10:45,51.0575,24.16,38700,Weekday,Wednesday,Maximum_Load
15691,13/06/2018 11:00,47.3395,20.48,39600,Weekday,Wednesday,Maximum_Load
15692,13/06/2018 11:15,68.354,49.68,40500,Weekday,Wednesday,Maximum_Load
15693,13/06/2018 11:30,39.078,32.76,41400,Weekday,Wednesday,Maximum_Load
15694,13/06/2018 11:45,39.9425,33.34,42300,Weekday,Wednesday,Maximum_Load
15695,13/06/2018 12:00,33.6505,17.32,43200,Weekday,Wednesday,Maximum_Load
15696,13/06/2018 12:15,5.1025,0.0,44100,Weekday,Wednesday,Medium_Load
15697,13/06/2018 12:30,5.031000000000001,0.0,45000,Weekday,Wednesday,Medium_Load
15698,13/06/2018 12:45,4.9855,0.0,45900,Weekday,Wednesday,Medium_Load
15699,13/06/2018 13:00,5.031000000000001,0.0,46800,Weekday,Wednesday,Medium_Load
15700,13/06/2018 13:15,5.148,0.0,47700,Weekday,Wednesday,Maximum_Load
15701,13/06/2018 13:30,5.642,0.0,48600,Weekday,Wednesday,Maximum_Load
15702,13/06/2018 13:45,5.005,0.0,49500,Weekday,Wednesday,Maximum_Load
15703,13/06/2018 14:00,4.8685,0.0,50400,Weekday,Wednesday,Maximum_Load
15704,13/06/2018 14:15,4.8685,0.0,51300,Weekday,Wednesday,Maximum_Load
15705,13/06/2018 14:30,4.8685,0.0,52200,Weekday,Wednesday,Maximum_Load
15706,13/06/2018 14:45,4.8425,0.0,53100,Weekday,Wednesday,Maximum_Load
15707,13/06/2018 15:00,4.797,0.0,54000,Weekday,Wednesday,Maximum_Load
15708,13/06/2018 15:15,4.797,0.0,54900,Weekday,Wednesday,Maximum_Load
15709,13/06/2018 15:30,2.2944999999999998,0.0,55800,Weekday,Wednesday,Maximum_Load
15710,13/06/2018 15:45,2.3400000000000003,0.0,56700,Weekday,Wednesday,Maximum_Load
15711,13/06/2018 16:00,2.3400000000000003,0.0,57600,Weekday,Wednesday,Maximum_Load
15712,13/06/2018 16:15,2.3400000000000003,0.0,58500,Weekday,Wednesday,Maximum_Load
15713,13/06/2018 16:30,2.3855,0.0,59400,Weekday,Wednesday,Maximum_Load
15714,13/06/2018 16:45,2.223,0.0,60300,Weekday,Wednesday,Maximum_Load
15715,13/06/2018 17:00,1.963,0.0,61200,Weekday,Wednesday,Maximum_Load
15716,13/06/2018 17:15,1.989,0.0,62100,Weekday,Wednesday,Medium_Load
15717,13/06/2018 17:30,1.989,0.0,63000,Weekday,Wednesday,Medium_Load
15718,13/06/2018 17:45,2.015,0.0,63900,Weekday,Wednesday,Medium_Load
15719,13/06/2018 18:00,2.249,0.0,64800,Weekday,Wednesday,Medium_Load
15720,13/06/2018 18:15,2.314,0.0,65700,Weekday,Wednesday,Medium_Load
15721,13/06/2018 18:30,1.9435000000000002,0.0,66600,Weekday,Wednesday,Medium_Load
15722,13/06/2018 18:45,1.9175000000000002,0.0,67500,Weekday,Wednesday,Medium_Load
15723,13/06/2018 19:00,1.963,0.0,68400,Weekday,Wednesday,Medium_Load
15724,13/06/2018 19:15,1.963,0.0,69300,Weekday,Wednesday,Medium_Load
15725,13/06/2018 19:30,2.015,0.0,70200,Weekday,Wednesday,Medium_Load
15726,13/06/2018 19:45,1.963,0.0,71100,Weekday,Wednesday,Medium_Load
15727,13/06/2018 20:00,2.08,0.0,72000,Weekday,Wednesday,Medium_Load
15728,13/06/2018 20:15,2.314,0.0,72900,Weekday,Wednesday,Medium_Load
15729,13/06/2018 20:30,1.963,0.0,73800,Weekday,Wednesday,Medium_Load
15730,13/06/2018 20:45,1.963,0.0,74700,Weekday,Wednesday,Medium_Load
15731,13/06/2018 21:00,2.015,0.0,75600,Weekday,Wednesday,Medium_Load
15732,13/06/2018 21:15,1.989,0.0,76500,Weekday,Wednesday,Medium_Load
15733,13/06/2018 21:30,1.989,0.0,77400,Weekday,Wednesday,Medium_Load
15734,13/06/2018 21:45,2.015,0.0,78300,Weekday,Wednesday,Medium_Load
15735,13/06/2018 22:00,1.989,0.0,79200,Weekday,Wednesday,Medium_Load
15736,13/06/2018 22:15,1.9435000000000002,0.97,80100,Weekday,Wednesday,Medium_Load
15737,13/06/2018 22:30,1.8459999999999999,4.39,81000,Weekday,Wednesday,Medium_Load
15738,13/06/2018 22:45,1.9175000000000002,4.5,81900,Weekday,Wednesday,Medium_Load
15739,13/06/2018 23:00,2.223,4.72,82800,Weekday,Wednesday,Medium_Load
15740,13/06/2018 23:15,1.898,4.18,83700,Weekday,Wednesday,Light_Load
15741,13/06/2018 23:30,1.8005,3.96,84600,Weekday,Wednesday,Light_Load
15742,13/06/2018 23:45,1.8459999999999999,4.18,85500,Weekday,Wednesday,Light_Load
15743,13/06/2018 00:00,1.8459999999999999,4.39,0,Weekday,Wednesday,Light_Load
15744,14/06/2018 00:15,1.963,4.21,900,Weekday,Thursday,Light_Load
15745,14/06/2018 00:30,2.223,4.03,1800,Weekday,Thursday,Light_Load
15746,14/06/2018 00:45,1.8459999999999999,4.32,2700,Weekday,Thursday,Light_Load
15747,14/06/2018 01:00,1.8265,4.36,3600,Weekday,Thursday,Light_Load
15748,14/06/2018 01:15,1.8719999999999999,4.21,4500,Weekday,Thursday,Light_Load
15749,14/06/2018 01:30,1.8265,4.18,5400,Weekday,Thursday,Light_Load
15750,14/06/2018 01:45,1.8005,4.14,6300,Weekday,Thursday,Light_Load
15751,14/06/2018 02:00,1.8459999999999999,4.21,7200,Weekday,Thursday,Light_Load
15752,14/06/2018 02:15,1.8459999999999999,4.32,8100,Weekday,Thursday,Light_Load
15753,14/06/2018 02:30,1.8265,4.21,9000,Weekday,Thursday,Light_Load
15754,14/06/2018 02:45,1.8719999999999999,4.25,9900,Weekday,Thursday,Light_Load
15755,14/06/2018 03:00,1.8719999999999999,4.14,10800,Weekday,Thursday,Light_Load
15756,14/06/2018 03:15,2.223,4.57,11700,Weekday,Thursday,Light_Load
15757,14/06/2018 03:30,1.9435000000000002,4.25,12600,Weekday,Thursday,Light_Load
15758,14/06/2018 03:45,1.8265,4.25,13500,Weekday,Thursday,Light_Load
15759,14/06/2018 04:00,1.8459999999999999,4.28,14400,Weekday,Thursday,Light_Load
15760,14/06/2018 04:15,1.898,4.43,15300,Weekday,Thursday,Light_Load
15761,14/06/2018 04:30,1.8459999999999999,4.46,16200,Weekday,Thursday,Light_Load
15762,14/06/2018 04:45,2.0605,4.1,17100,Weekday,Thursday,Light_Load
15763,14/06/2018 05:00,2.1515,4.1,18000,Weekday,Thursday,Light_Load
15764,14/06/2018 05:15,1.8265,4.5,18900,Weekday,Thursday,Light_Load
15765,14/06/2018 05:30,1.8459999999999999,4.57,19800,Weekday,Thursday,Light_Load
15766,14/06/2018 05:45,1.8459999999999999,4.68,20700,Weekday,Thursday,Light_Load
15767,14/06/2018 06:00,1.8459999999999999,4.54,21600,Weekday,Thursday,Light_Load
15768,14/06/2018 06:15,1.8005,4.5,22500,Weekday,Thursday,Light_Load
15769,14/06/2018 06:30,1.8265,4.5,23400,Weekday,Thursday,Light_Load
15770,14/06/2018 06:45,1.8265,4.61,24300,Weekday,Thursday,Light_Load
15771,14/06/2018 07:00,1.8459999999999999,4.5,25200,Weekday,Thursday,Light_Load
15772,14/06/2018 07:15,1.9175000000000002,4.14,26100,Weekday,Thursday,Light_Load
15773,14/06/2018 07:30,2.1515,4.46,27000,Weekday,Thursday,Light_Load
15774,14/06/2018 07:45,2.1775,4.28,27900,Weekday,Thursday,Light_Load
15775,14/06/2018 08:00,2.8340000000000005,5.87,28800,Weekday,Thursday,Light_Load
15776,14/06/2018 08:15,52.156,53.03,29700,Weekday,Thursday,Light_Load
15777,14/06/2018 08:30,73.502,67.93,30600,Weekday,Thursday,Light_Load
15778,14/06/2018 08:45,54.17100000000001,56.23,31500,Weekday,Thursday,Light_Load
15779,14/06/2018 09:00,48.997,27.68,32400,Weekday,Thursday,Light_Load
15780,14/06/2018 09:15,38.844,16.96,33300,Weekday,Thursday,Medium_Load
15781,14/06/2018 09:30,35.451,16.99,34200,Weekday,Thursday,Medium_Load
15782,14/06/2018 09:45,37.862500000000004,20.77,35100,Weekday,Thursday,Medium_Load
15783,14/06/2018 10:00,29.627,12.89,36000,Weekday,Thursday,Medium_Load
15784,14/06/2018 10:15,29.9065,14.69,36900,Weekday,Thursday,Maximum_Load
15785,14/06/2018 10:30,36.6665,21.1,37800,Weekday,Thursday,Maximum_Load
15786,14/06/2018 10:45,60.281,28.04,38700,Weekday,Thursday,Maximum_Load
15787,14/06/2018 11:00,51.506,22.07,39600,Weekday,Thursday,Maximum_Load
15788,14/06/2018 11:15,67.626,42.34,40500,Weekday,Thursday,Maximum_Load
15789,14/06/2018 11:30,53.32600000000001,37.73,41400,Weekday,Thursday,Maximum_Load
15790,14/06/2018 11:45,67.626,45.36,42300,Weekday,Thursday,Maximum_Load
15791,14/06/2018 12:00,64.259,53.42,43200,Weekday,Thursday,Maximum_Load
15792,14/06/2018 12:15,11.375,7.88,44100,Weekday,Thursday,Medium_Load
15793,14/06/2018 12:30,4.5889999999999995,0.0,45000,Weekday,Thursday,Medium_Load
15794,14/06/2018 12:45,4.4005,0.0,45900,Weekday,Thursday,Medium_Load
15795,14/06/2018 13:00,4.355,0.0,46800,Weekday,Thursday,Medium_Load
15796,14/06/2018 13:15,4.212000000000001,0.0,47700,Weekday,Thursday,Maximum_Load
15797,14/06/2018 13:30,4.771,0.0,48600,Weekday,Thursday,Maximum_Load
15798,14/06/2018 13:45,4.823,0.0,49500,Weekday,Thursday,Maximum_Load
15799,14/06/2018 14:00,4.7255,0.0,50400,Weekday,Thursday,Maximum_Load
15800,14/06/2018 14:15,14.391,1.84,51300,Weekday,Thursday,Maximum_Load
15801,14/06/2018 14:30,48.392500000000005,20.63,52200,Weekday,Thursday,Maximum_Load
15802,14/06/2018 14:45,63.089000000000006,27.94,53100,Weekday,Thursday,Maximum_Load
15803,14/06/2018 15:00,36.855000000000004,25.52,54000,Weekday,Thursday,Maximum_Load
15804,14/06/2018 15:15,37.6025,30.46,54900,Weekday,Thursday,Maximum_Load
15805,14/06/2018 15:30,42.028999999999996,37.73,55800,Weekday,Thursday,Maximum_Load
15806,14/06/2018 15:45,41.184,36.72,56700,Weekday,Thursday,Maximum_Load
15807,14/06/2018 16:00,40.4105,26.06,57600,Weekday,Thursday,Maximum_Load
15808,14/06/2018 16:15,37.232,21.28,58500,Weekday,Thursday,Maximum_Load
15809,14/06/2018 16:30,31.3105,15.7,59400,Weekday,Thursday,Maximum_Load
15810,14/06/2018 16:45,32.292,23.22,60300,Weekday,Thursday,Maximum_Load
15811,14/06/2018 17:00,37.531000000000006,34.31,61200,Weekday,Thursday,Maximum_Load
15812,14/06/2018 17:15,46.800000000000004,45.94,62100,Weekday,Thursday,Medium_Load
15813,14/06/2018 17:30,41.912000000000006,40.68,63000,Weekday,Thursday,Medium_Load
15814,14/06/2018 17:45,19.513,0.0,63900,Weekday,Thursday,Medium_Load
15815,14/06/2018 18:00,19.8185,0.0,64800,Weekday,Thursday,Medium_Load
15816,14/06/2018 18:15,25.389000000000003,21.49,65700,Weekday,Thursday,Medium_Load
15817,14/06/2018 18:30,36.478,49.5,66600,Weekday,Thursday,Medium_Load
15818,14/06/2018 18:45,51.155,54.68,67500,Weekday,Thursday,Medium_Load
15819,14/06/2018 19:00,39.052,32.29,68400,Weekday,Thursday,Medium_Load
15820,14/06/2018 19:15,40.8785,37.22,69300,Weekday,Thursday,Medium_Load
15821,14/06/2018 19:30,32.4805,25.16,70200,Weekday,Thursday,Medium_Load
15822,14/06/2018 19:45,33.722,27.61,71100,Weekday,Thursday,Medium_Load
15823,14/06/2018 20:00,35.36,32.15,72000,Weekday,Thursday,Medium_Load
15824,14/06/2018 20:15,35.425000000000004,34.13,72900,Weekday,Thursday,Medium_Load
15825,14/06/2018 20:30,28.080000000000002,15.66,73800,Weekday,Thursday,Medium_Load
15826,14/06/2018 20:45,36.972,20.92,74700,Weekday,Thursday,Medium_Load
15827,14/06/2018 21:00,28.080000000000002,13.36,75600,Weekday,Thursday,Medium_Load
15828,14/06/2018 21:15,7.793500000000001,0.0,76500,Weekday,Thursday,Medium_Load
15829,14/06/2018 21:30,2.5285,0.0,77400,Weekday,Thursday,Medium_Load
15830,14/06/2018 21:45,2.5025,0.0,78300,Weekday,Thursday,Medium_Load
15831,14/06/2018 22:00,2.5285,0.0,79200,Weekday,Thursday,Medium_Load
15832,14/06/2018 22:15,2.431,1.12,80100,Weekday,Thursday,Medium_Load
15833,14/06/2018 22:30,2.314,4.97,81000,Weekday,Thursday,Medium_Load
15834,14/06/2018 22:45,2.249,4.86,81900,Weekday,Thursday,Medium_Load
15835,14/06/2018 23:00,2.249,4.72,82800,Weekday,Thursday,Medium_Load
15836,14/06/2018 23:15,2.899,6.88,83700,Weekday,Thursday,Light_Load
15837,14/06/2018 23:30,2.574,5.76,84600,Weekday,Thursday,Light_Load
15838,14/06/2018 23:45,2.249,4.46,85500,Weekday,Thursday,Light_Load
15839,14/06/2018 00:00,2.223,4.61,0,Weekday,Thursday,Light_Load
15840,15/06/2018 00:15,2.223,4.72,900,Weekday,Friday,Light_Load
15841,15/06/2018 00:30,2.2944999999999998,5.08,1800,Weekday,Friday,Light_Load
15842,15/06/2018 00:45,2.3400000000000003,5.11,2700,Weekday,Friday,Light_Load
15843,15/06/2018 01:00,2.249,5.18,3600,Weekday,Friday,Light_Load
15844,15/06/2018 01:15,2.0605,5.33,4500,Weekday,Friday,Light_Load
15845,15/06/2018 01:30,1.8719999999999999,5.29,5400,Weekday,Friday,Light_Load
15846,15/06/2018 01:45,1.898,5.29,6300,Weekday,Friday,Light_Load
15847,15/06/2018 02:00,1.9175000000000002,5.11,7200,Weekday,Friday,Light_Load
15848,15/06/2018 02:15,1.8719999999999999,5.18,8100,Weekday,Friday,Light_Load
15849,15/06/2018 02:30,1.8459999999999999,5.26,9000,Weekday,Friday,Light_Load
15850,15/06/2018 02:45,1.898,5.44,9900,Weekday,Friday,Light_Load
15851,15/06/2018 03:00,1.898,5.29,10800,Weekday,Friday,Light_Load
15852,15/06/2018 03:15,1.898,5.36,11700,Weekday,Friday,Light_Load
15853,15/06/2018 03:30,1.963,5.44,12600,Weekday,Friday,Light_Load
15854,15/06/2018 03:45,1.8719999999999999,5.22,13500,Weekday,Friday,Light_Load
15855,15/06/2018 04:00,2.0345,5.47,14400,Weekday,Friday,Light_Load
15856,15/06/2018 04:15,2.2685000000000004,5.76,15300,Weekday,Friday,Light_Load
15857,15/06/2018 04:30,1.989,5.47,16200,Weekday,Friday,Light_Load
15858,15/06/2018 04:45,1.9175000000000002,5.44,17100,Weekday,Friday,Light_Load
15859,15/06/2018 05:00,1.898,5.47,18000,Weekday,Friday,Light_Load
15860,15/06/2018 05:15,2.0605,5.65,18900,Weekday,Friday,Light_Load
15861,15/06/2018 05:30,2.1775,5.47,19800,Weekday,Friday,Light_Load
15862,15/06/2018 05:45,1.898,5.87,20700,Weekday,Friday,Light_Load
15863,15/06/2018 06:00,1.9175000000000002,5.94,21600,Weekday,Friday,Light_Load
15864,15/06/2018 06:15,1.9175000000000002,5.72,22500,Weekday,Friday,Light_Load
15865,15/06/2018 06:30,1.9175000000000002,5.8,23400,Weekday,Friday,Light_Load
15866,15/06/2018 06:45,1.8719999999999999,5.62,24300,Weekday,Friday,Light_Load
15867,15/06/2018 07:00,1.8719999999999999,5.62,25200,Weekday,Friday,Light_Load
15868,15/06/2018 07:15,1.963,5.47,26100,Weekday,Friday,Light_Load
15869,15/06/2018 07:30,2.0605,5.54,27000,Weekday,Friday,Light_Load
15870,15/06/2018 07:45,2.015,5.26,27900,Weekday,Friday,Light_Load
15871,15/06/2018 08:00,1.989,5.0,28800,Weekday,Friday,Light_Load
15872,15/06/2018 08:15,22.347,37.84,29700,Weekday,Friday,Light_Load
15873,15/06/2018 08:30,25.831000000000003,46.12,30600,Weekday,Friday,Light_Load
15874,15/06/2018 08:45,31.265,52.7,31500,Weekday,Friday,Light_Load
15875,15/06/2018 09:00,31.564000000000004,29.88,32400,Weekday,Friday,Light_Load
15876,15/06/2018 09:15,29.627,19.66,33300,Weekday,Friday,Medium_Load
15877,15/06/2018 09:30,40.176500000000004,33.19,34200,Weekday,Friday,Medium_Load
15878,15/06/2018 09:45,40.0595,35.39,35100,Weekday,Friday,Medium_Load
15879,15/06/2018 10:00,34.9375,35.68,36000,Weekday,Friday,Medium_Load
15880,15/06/2018 10:15,26.416,15.95,36900,Weekday,Friday,Maximum_Load
15881,15/06/2018 10:30,26.767,15.19,37800,Weekday,Friday,Maximum_Load
15882,15/06/2018 10:45,28.054,17.57,38700,Weekday,Friday,Maximum_Load
15883,15/06/2018 11:00,34.8205,21.92,39600,Weekday,Friday,Maximum_Load
15884,15/06/2018 11:15,32.4545,33.8,40500,Weekday,Friday,Maximum_Load
15885,15/06/2018 11:30,47.71000000000001,51.16,41400,Weekday,Friday,Maximum_Load
15886,15/06/2018 11:45,46.709,53.35,42300,Weekday,Friday,Maximum_Load
15887,15/06/2018 12:00,32.597500000000004,40.32,43200,Weekday,Friday,Maximum_Load
15888,15/06/2018 12:15,6.272500000000001,0.18,44100,Weekday,Friday,Medium_Load
15889,15/06/2018 12:30,6.6690000000000005,0.0,45000,Weekday,Friday,Medium_Load
15890,15/06/2018 12:45,5.453500000000001,0.0,45900,Weekday,Friday,Medium_Load
15891,15/06/2018 13:00,5.3105,0.0,46800,Weekday,Friday,Medium_Load
15892,15/06/2018 13:15,21.645,11.23,47700,Weekday,Friday,Maximum_Load
15893,15/06/2018 13:30,50.92100000000001,41.54,48600,Weekday,Friday,Maximum_Load
15894,15/06/2018 13:45,45.162000000000006,33.98,49500,Weekday,Friday,Maximum_Load
15895,15/06/2018 14:00,43.9465,41.76,50400,Weekday,Friday,Maximum_Load
15896,15/06/2018 14:15,37.7,33.19,51300,Weekday,Friday,Maximum_Load
15897,15/06/2018 14:30,44.5055,40.46,52200,Weekday,Friday,Maximum_Load
15898,15/06/2018 14:45,42.497,36.32,53100,Weekday,Friday,Maximum_Load
15899,15/06/2018 15:00,40.391,34.88,54000,Weekday,Friday,Maximum_Load
15900,15/06/2018 15:15,40.716,36.9,54900,Weekday,Friday,Maximum_Load
15901,15/06/2018 15:30,38.467,21.17,55800,Weekday,Friday,Maximum_Load
15902,15/06/2018 15:45,36.269999999999996,22.39,56700,Weekday,Friday,Maximum_Load
15903,15/06/2018 16:00,29.8805,13.5,57600,Weekday,Friday,Maximum_Load
15904,15/06/2018 16:15,34.515,18.97,58500,Weekday,Friday,Maximum_Load
15905,15/06/2018 16:30,35.2885,28.37,59400,Weekday,Friday,Maximum_Load
15906,15/06/2018 16:45,38.025,22.43,60300,Weekday,Friday,Maximum_Load
15907,15/06/2018 17:00,60.346000000000004,32.94,61200,Weekday,Friday,Maximum_Load
15908,15/06/2018 17:15,54.3595,33.77,62100,Weekday,Friday,Medium_Load
15909,15/06/2018 17:30,59.8325,36.36,63000,Weekday,Friday,Medium_Load
15910,15/06/2018 17:45,21.528,0.83,63900,Weekday,Friday,Medium_Load
15911,15/06/2018 18:00,21.3655,0.0,64800,Weekday,Friday,Medium_Load
15912,15/06/2018 18:15,40.833,24.44,65700,Weekday,Friday,Medium_Load
15913,15/06/2018 18:30,47.879,32.51,66600,Weekday,Friday,Medium_Load
15914,15/06/2018 18:45,55.224,32.11,67500,Weekday,Friday,Medium_Load
15915,15/06/2018 19:00,63.6935,40.18,68400,Weekday,Friday,Medium_Load
15916,15/06/2018 19:15,54.405,28.22,69300,Weekday,Friday,Medium_Load
15917,15/06/2018 19:30,51.714000000000006,31.0,70200,Weekday,Friday,Medium_Load
15918,15/06/2018 19:45,66.131,38.09,71100,Weekday,Friday,Medium_Load
15919,15/06/2018 20:00,46.449,23.29,72000,Weekday,Friday,Medium_Load
15920,15/06/2018 20:15,63.953500000000005,34.13,72900,Weekday,Friday,Medium_Load
15921,15/06/2018 20:30,63.388,33.01,73800,Weekday,Friday,Medium_Load
15922,15/06/2018 20:45,48.412000000000006,21.1,74700,Weekday,Friday,Medium_Load
15923,15/06/2018 21:00,34.047000000000004,8.89,75600,Weekday,Friday,Medium_Load
15924,15/06/2018 21:15,2.8340000000000005,0.0,76500,Weekday,Friday,Medium_Load
15925,15/06/2018 21:30,2.6,0.0,77400,Weekday,Friday,Medium_Load
15926,15/06/2018 21:45,2.5025,0.0,78300,Weekday,Friday,Medium_Load
15927,15/06/2018 22:00,2.483,0.0,79200,Weekday,Friday,Medium_Load
15928,15/06/2018 22:15,2.431,1.19,80100,Weekday,Friday,Medium_Load
15929,15/06/2018 22:30,2.3400000000000003,5.44,81000,Weekday,Friday,Medium_Load
15930,15/06/2018 22:45,2.2944999999999998,5.08,81900,Weekday,Friday,Medium_Load
15931,15/06/2018 23:00,2.223,4.57,82800,Weekday,Friday,Medium_Load
15932,15/06/2018 23:15,2.223,4.54,83700,Weekday,Friday,Light_Load
15933,15/06/2018 23:30,2.223,4.25,84600,Weekday,Friday,Light_Load
15934,15/06/2018 23:45,2.1775,4.14,85500,Weekday,Friday,Light_Load
15935,15/06/2018 00:00,2.249,4.21,0,Weekday,Friday,Light_Load
15936,16/06/2018 00:15,2.197,4.21,900,Weekend,Saturday,Light_Load
15937,16/06/2018 00:30,2.431,5.29,1800,Weekend,Saturday,Light_Load
15938,16/06/2018 00:45,2.6195000000000004,6.16,2700,Weekend,Saturday,Light_Load
15939,16/06/2018 01:00,1.898,5.04,3600,Weekend,Saturday,Light_Load
15940,16/06/2018 01:15,1.8459999999999999,5.15,4500,Weekend,Saturday,Light_Load
15941,16/06/2018 01:30,1.898,4.9,5400,Weekend,Saturday,Light_Load
15942,16/06/2018 01:45,1.8459999999999999,4.97,6300,Weekend,Saturday,Light_Load
15943,16/06/2018 02:00,1.8719999999999999,5.15,7200,Weekend,Saturday,Light_Load
15944,16/06/2018 02:15,1.898,5.0,8100,Weekend,Saturday,Light_Load
