datetime,T_out,occupancy_rate,day_off
2024-07-12 11:00:00,27.9,48.89,0
2024-07-12 12:00:00,27.5,46.37,0
2024-07-12 13:00:00,28.3,66.22,0
2024-07-12 14:00:00,28.2,36.11,0
2024-07-12 15:00:00,27.8,54.65,0
2024-07-12 16:00:00,26.6,38.83,0
2024-07-12 17:00:00,25.4,57.71,0
2024-07-12 18:00:00,23.6,62.51,0
2024-07-12 19:00:00,22.8,66.27,0
2024-07-12 20:00:00,21.4,55.46,0
2024-07-12 21:00:00,22.0,51.23,0
2024-07-12 22:00:00,21.2,0.0,0
2024-07-12 23:00:00,20.5,0.0,0
2024-07-13 00:00:00,20.6,0.0,1
2024-07-13 01:00:00,19.9,0.0,1
2024-07-13 02:00:00,20.1,0.0,1
2024-07-13 03:00:00,20.9,0.0,1
2024-07-13 04:00:00,22.5,0.0,1
2024-07-13 05:00:00,24.1,0.0,1
2024-07-13 06:00:00,26.4,0.0,1
2024-07-13 07:00:00,26.3,0.0,1
2024-07-13 08:00:00,26.9,0.0,1
2024-07-13 09:00:00,27.6,0.0,1
2024-07-13 10:00:00,28.0,28.08,1
2024-07-13 11:00:00,28.4,68.48,1
2024-07-13 12:00:00,28.9,60.62,1
2024-07-13 13:00:00,28.5,86.71,1
2024-07-13 14:00:00,28.2,100.0,1
2024-07-13 15:00:00,29.1,93.16,1
2024-07-13 16:00:00,28.0,100.0,1
2024-07-13 17:00:00,26.9,100.0,1
2024-07-13 18:00:00,25.2,100.0,1
2024-07-13 19:00:00,24.6,82.37,1
2024-07-13 20:00:00,23.5,81.68,1
2024-07-13 21:00:00,21.8,68.56,1
2024-07-13 22:00:00,21.3,0.0,1
2024-07-13 23:00:00,20.9,0.0,1
2024-07-14 00:00:00,21.3,0.0,1
2024-07-14 01:00:00,20.8,0.0,1
2024-07-14 02:00:00,21.2,0.0,1
2024-07-14 03:00:00,21.8,0.0,1
2024-07-14 04:00:00,23.3,0.0,1
2024-07-14 05:00:00,24.7,0.0,1
2024-07-14 06:00:00,24.3,0.0,1
2024-07-14 07:00:00,27.1,0.0,1
2024-07-14 08:00:00,27.9,0.0,1
2024-07-14 09:00:00,27.7,0.0,1
2024-07-14 10:00:00,27.6,27.92,1
2024-07-14 11:00:00,27.6,48.43,1
2024-07-14 12:00:00,28.0,78.51,1
2024-07-14 13:00:00,27.0,85.77,1
2024-07-14 14:00:00,26.5,95.84,1
2024-07-14 15:00:00,26.6,100.0,1
2024-07-14 16:00:00,25.3,100.0,1
2024-07-14 17:00:00,24.5,100.0,1
2024-07-14 18:00:00,23.7,93.26,1
2024-07-14 19:00:00,23.2,75.81,1
2024-07-14 20:00:00,22.5,47.57,1
2024-07-14 21:00:00,22.5,25.8,1
2024-07-14 22:00:00,22.1,0.0,1
2024-07-14 23:00:00,21.6,0.0,1
2024-07-15 00:00:00,20.8,0.0,0
2024-07-15 01:00:00,21.3,0.0,0
2024-07-15 02:00:00,21.4,0.0,0
2024-07-15 03:00:00,21.7,0.0,0
2024-07-15 04:00:00,22.9,0.0,0
2024-07-15 05:00:00,24.1,0.0,0
2024-07-15 06:00:00,27.0,0.0,0
2024-07-15 07:00:00,25.9,0.0,0
2024-07-15 08:00:00,26.6,0.0,0
2024-07-15 09:00:00,29.8,0.0,0
2024-07-15 10:00:00,29.7,21.15,0
2024-07-15 11:00:00,29.7,29.96,0
2024-07-15 12:00:00,29.8,59.24,0
2024-07-15 13:00:00,28.9,52.02,0
2024-07-15 14:00:00,28.1,52.25,0
2024-07-15 15:00:00,24.3,46.12,0
2024-07-15 16:00:00,24.2,55.07,0
2024-07-15 17:00:00,24.1,55.18,0
2024-07-15 18:00:00,23.1,50.26,0
2024-07-15 19:00:00,23.3,46.96,0
2024-07-15 20:00:00,22.6,39.19,0
2024-07-15 21:00:00,21.7,3.3,0
2024-07-15 22:00:00,21.3,0.0,0
2024-07-15 23:00:00,20.9,0.0,0
2024-07-16 00:00:00,21.8,0.0,0
2024-07-16 01:00:00,20.7,0.0,0
2024-07-16 02:00:00,20.9,0.0,0
2024-07-16 03:00:00,21.8,0.0,0
2024-07-16 04:00:00,22.7,0.0,0
2024-07-16 05:00:00,23.6,0.0,0
2024-07-16 06:00:00,25.0,0.0,0
2024-07-16 07:00:00,25.3,0.0,0
2024-07-16 08:00:00,26.1,0.0,0
2024-07-16 09:00:00,28.0,0.0,0
2024-07-16 10:00:00,28.2,6.39,0
2024-07-16 11:00:00,28.3,37.07,0
2024-07-16 12:00:00,28.4,40.27,0
2024-07-16 13:00:00,28.1,44.98,0
2024-07-16 14:00:00,27.6,45.02,0
2024-07-16 15:00:00,28.1,49.17,0
2024-07-16 16:00:00,27.1,61.04,0
2024-07-16 17:00:00,26.1,47.15,0
2024-07-16 18:00:00,23.8,51.39,0
2024-07-16 19:00:00,24.0,39.14,0
2024-07-16 20:00:00,22.8,36.32,0
2024-07-16 21:00:00,21.4,35.98,0
2024-07-16 22:00:00,20.8,0.0,0
2024-07-16 23:00:00,20.2,0.0,0
2024-07-17 00:00:00,20.3,0.0,0
2024-07-17 01:00:00,19.9,0.0,0
2024-07-17 02:00:00,20.2,0.0,0
2024-07-17 03:00:00,20.6,0.0,0
2024-07-17 04:00:00,22.1,0.0,0
2024-07-17 05:00:00,23.8,0.0,0
2024-07-17 06:00:00,24.5,0.0,0
2024-07-17 07:00:00,26.6,0.0,0
2024-07-17 08:00:00,27.6,0.0,0
2024-07-17 09:00:00,27.5,0.0,0
2024-07-17 10:00:00,28.2,31.76,0
2024-07-17 11:00:00,29.0,34.04,0
2024-07-17 12:00:00,29.0,30.26,0
2024-07-17 13:00:00,29.7,47.84,0
2024-07-17 14:00:00,29.7,38.51,0
2024-07-17 15:00:00,29.1,47.69,0
2024-07-17 16:00:00,28.0,60.29,0
2024-07-17 17:00:00,26.9,57.97,0
2024-07-17 18:00:00,23.8,55.15,0
2024-07-17 19:00:00,24.9,45.25,0
2024-07-17 20:00:00,23.9,51.46,0
2024-07-17 21:00:00,22.4,35.19,0
2024-07-17 22:00:00,22.0,0.0,0
2024-07-17 23:00:00,21.6,0.0,0
2024-07-18 00:00:00,22.7,0.0,0
2024-07-18 01:00:00,21.3,0.0,0
2024-07-18 02:00:00,21.4,0.0,0
2024-07-18 03:00:00,19.8,0.0,0
2024-07-18 04:00:00,21.2,0.0,0
2024-07-18 05:00:00,22.6,0.0,0
2024-07-18 06:00:00,19.7,0.0,0
2024-07-18 07:00:00,24.8,0.0,0
2024-07-18 08:00:00,25.6,0.0,0
2024-07-18 09:00:00,21.4,0.0,0
2024-07-18 10:00:00,22.7,27.31,0
2024-07-18 11:00:00,24.0,23.49,0
2024-07-18 12:00:00,23.7,19.1,0
2024-07-18 13:00:00,25.6,43.3,0
2024-07-18 14:00:00,25.8,47.34,0
2024-07-18 15:00:00,23.8,46.0,0
2024-07-18 16:00:00,23.4,48.85,0
2024-07-18 17:00:00,22.9,57.64,0
2024-07-18 18:00:00,21.6,53.5,0
2024-07-18 19:00:00,21.9,42.36,0
2024-07-18 20:00:00,21.4,49.86,0
2024-07-18 21:00:00,20.3,15.51,0
2024-07-18 22:00:00,20.1,0.0,0
2024-07-18 23:00:00,19.8,0.0,0
2024-07-19 00:00:00,20.9,0.0,0
2024-07-19 01:00:00,19.6,0.0,0
2024-07-19 02:00:00,19.6,0.0,0
2024-07-19 03:00:00,19.5,0.0,0
2024-07-19 04:00:00,19.6,0.0,0
2024-07-19 05:00:00,19.8,0.0,0
2024-07-19 06:00:00,17.8,0.0,0
2024-07-19 07:00:00,20.6,0.0,0
2024-07-19 08:00:00,21.2,0.0,0
2024-07-19 09:00:00,18.9,0.0,0
2024-07-19 10:00:00,20.0,32.56,0
2024-07-19 11:00:00,21.1,15.86,0
2024-07-19 12:00:00,21.6,46.59,0
2024-07-19 13:00:00,22.6,41.96,0
2024-07-19 14:00:00,22.9,53.07,0
2024-07-19 15:00:00,23.2,52.52,0
2024-07-19 16:00:00,22.5,68.2,0
2024-07-19 17:00:00,21.7,51.26,0
2024-07-19 18:00:00,19.2,71.28,0
2024-07-19 19:00:00,20.1,57.2,0
2024-07-19 20:00:00,19.3,53.42,0
2024-07-19 21:00:00,18.4,43.16,0
2024-07-19 22:00:00,18.1,0.0,0
2024-07-19 23:00:00,17.7,0.0,0
2024-07-20 00:00:00,17.9,0.0,1
2024-07-20 01:00:00,17.5,0.0,1
2024-07-20 02:00:00,17.6,0.0,1
2024-07-20 03:00:00,17.6,0.0,1
2024-07-20 04:00:00,18.9,0.0,1
2024-07-20 05:00:00,20.2,0.0,1
2024-07-20 06:00:00,22.0,0.0,1
2024-07-20 07:00:00,22.0,0.0,1
2024-07-20 08:00:00,22.5,0.0,1
2024-07-20 09:00:00,23.0,0.0,1
2024-07-20 10:00:00,23.0,15.39,1
2024-07-20 11:00:00,23.0,52.68,1
2024-07-20 12:00:00,24.2,64.32,1
2024-07-20 13:00:00,22.9,78.66,1
2024-07-20 14:00:00,22.9,100.0,1
2024-07-20 15:00:00,23.1,100.0,1
2024-07-20 16:00:00,22.2,100.0,1
2024-07-20 17:00:00,21.3,100.0,1
2024-07-20 18:00:00,19.6,100.0,1
2024-07-20 19:00:00,19.6,90.58,1
2024-07-20 20:00:00,18.7,86.41,1
2024-07-20 21:00:00,17.7,62.81,1
2024-07-20 22:00:00,17.3,0.0,1
2024-07-20 23:00:00,16.9,0.0,1
2024-07-21 00:00:00,16.6,0.0,1
2024-07-21 01:00:00,16.6,0.0,1
2024-07-21 02:00:00,16.7,0.0,1
2024-07-21 03:00:00,17.3,0.0,1
2024-07-21 04:00:00,18.5,0.0,1
2024-07-21 05:00:00,19.8,0.0,1
2024-07-21 06:00:00,21.8,0.0,1
2024-07-21 07:00:00,21.6,0.0,1
2024-07-21 08:00:00,22.1,0.0,1
2024-07-21 09:00:00,23.6,0.0,1
2024-07-21 10:00:00,23.5,30.06,1
2024-07-21 11:00:00,23.5,44.58,1
2024-07-21 12:00:00,24.4,64.24,1
2024-07-21 13:00:00,23.1,72.24,1
2024-07-21 14:00:00,22.7,90.88,1
2024-07-21 15:00:00,18.8,89.99,1
2024-07-21 16:00:00,18.7,100.0,1
2024-07-21 17:00:00,18.7,86.65,1
2024-07-21 18:00:00,17.6,93.91,1
2024-07-21 19:00:00,18.2,80.14,1
2024-07-21 20:00:00,17.7,58.97,1
2024-07-21 21:00:00,16.7,35.03,1
2024-07-21 22:00:00,16.5,0.0,1
2024-07-21 23:00:00,16.3,0.0,1
2024-07-22 00:00:00,16.1,0.0,0
2024-07-22 01:00:00,16.4,0.0,0
2024-07-22 02:00:00,16.7,0.0,0
2024-07-22 03:00:00,17.2,0.0,0
2024-07-22 04:00:00,17.7,0.0,0
2024-07-22 05:00:00,18.5,0.0,0
2024-07-22 06:00:00,18.4,0.0,0
2024-07-22 07:00:00,19.8,0.0,0
2024-07-22 08:00:00,20.3,0.0,0
2024-07-22 09:00:00,18.6,0.0,0
2024-07-22 10:00:00,19.1,11.48,0
2024-07-22 11:00:00,19.6,34.75,0
2024-07-22 12:00:00,20.7,41.32,0
2024-07-22 13:00:00,20.3,35.26,0
2024-07-22 14:00:00,20.4,37.28,0
2024-07-22 15:00:00,18.6,61.1,0
2024-07-22 16:00:00,18.5,47.27,0
2024-07-22 17:00:00,18.3,56.36,0
2024-07-22 18:00:00,18.4,41.78,0
2024-07-22 19:00:00,17.6,37.81,0
2024-07-22 20:00:00,17.0,34.31,0
2024-07-22 21:00:00,17.9,33.76,0
2024-07-22 22:00:00,17.1,0.0,0
2024-07-22 23:00:00,16.3,0.0,0
2024-07-23 00:00:00,17.3,0.0,0
2024-07-23 01:00:00,15.4,0.0,0
2024-07-23 02:00:00,15.3,0.0,0
2024-07-23 03:00:00,16.3,0.0,0
2024-07-23 04:00:00,17.4,0.0,0
2024-07-23 05:00:00,18.4,0.0,0
2024-07-23 06:00:00,20.1,0.0,0
2024-07-23 07:00:00,20.3,0.0,0
2024-07-23 08:00:00,21.1,0.0,0
2024-07-23 09:00:00,22.4,0.0,0
2024-07-23 10:00:00,22.8,15.03,0
2024-07-23 11:00:00,23.2,18.47,0
2024-07-23 12:00:00,22.3,37.68,0
2024-07-23 13:00:00,23.5,31.76,0
2024-07-23 14:00:00,23.5,39.82,0
2024-07-23 15:00:00,23.5,58.25,0
2024-07-23 16:00:00,22.3,53.27,0
2024-07-23 17:00:00,21.1,51.58,0
2024-07-23 18:00:00,18.5,37.28,0
2024-07-23 19:00:00,18.7,52.11,0
2024-07-23 20:00:00,17.4,55.63,0
2024-07-23 21:00:00,15.6,31.24,0
2024-07-23 22:00:00,14.9,0.0,0
2024-07-23 23:00:00,14.2,0.0,0
2024-07-24 00:00:00,13.3,0.0,0
2024-07-24 01:00:00,13.8,0.0,0
2024-07-24 02:00:00,14.1,0.0,0
2024-07-24 03:00:00,14.3,0.0,0
2024-07-24 04:00:00,16.8,0.0,0
2024-07-24 05:00:00,19.3,0.0,0
2024-07-24 06:00:00,21.4,0.0,0
2024-07-24 07:00:00,22.5,0.0,0
2024-07-24 08:00:00,23.3,0.0,0
2024-07-24 09:00:00,24.4,0.0,0
2024-07-24 10:00:00,24.8,35.97,0
2024-07-24 11:00:00,25.2,8.09,0
2024-07-24 12:00:00,26.0,55.34,0
2024-07-24 13:00:00,25.4,56.22,0
2024-07-24 14:00:00,25.3,45.4,0
2024-07-24 15:00:00,24.8,55.43,0
2024-07-24 16:00:00,24.0,50.03,0
2024-07-24 17:00:00,22.8,62.3,0
2024-07-24 18:00:00,21.1,64.83,0
2024-07-24 19:00:00,20.6,41.0,0
2024-07-24 20:00:00,19.6,50.87,0
2024-07-24 21:00:00,17.9,32.94,0
2024-07-24 22:00:00,17.5,0.0,0
2024-07-24 23:00:00,17.1,0.0,0
2024-07-25 00:00:00,17.1,0.0,0
2024-07-25 01:00:00,16.8,0.0,0
2024-07-25 02:00:00,17.0,0.0,0
2024-07-25 03:00:00,18.4,0.0,0
2024-07-25 04:00:00,19.7,0.0,0
2024-07-25 05:00:00,20.9,0.0,0
2024-07-25 06:00:00,21.6,0.0,0
2024-07-25 07:00:00,22.8,0.0,0
2024-07-25 08:00:00,23.3,0.0,0
2024-07-25 09:00:00,24.3,0.0,0
2024-07-25 10:00:00,24.0,23.27,0
2024-07-25 11:00:00,23.8,16.11,0
2024-07-25 12:00:00,25.4,38.04,0
2024-07-25 13:00:00,23.2,55.6,0
2024-07-25 14:00:00,22.9,49.48,0
2024-07-25 15:00:00,24.6,55.03,0
2024-07-25 16:00:00,23.3,46.81,0
2024-07-25 17:00:00,22.0,44.7,0
2024-07-25 18:00:00,20.6,53.77,0
2024-07-25 19:00:00,19.3,58.09,0
2024-07-25 20:00:00,18.0,38.44,0
2024-07-25 21:00:00,18.8,32.64,0
2024-07-25 22:00:00,17.9,0.0,0
2024-07-25 23:00:00,16.9,0.0,0
2024-07-26 00:00:00,15.2,0.0,0
2024-07-26 01:00:00,15.9,0.0,0
2024-07-26 02:00:00,15.8,0.0,0
2024-07-26 03:00:00,15.0,0.0,0
2024-07-26 04:00:00,17.2,0.0,0
2024-07-26 05:00:00,19.4,0.0,0
2024-07-26 06:00:00,21.0,0.0,0
2024-07-26 07:00:00,22.2,0.0,0
2024-07-26 08:00:00,22.9,0.0,0
2024-07-26 09:00:00,23.3,0.0,0
2024-07-26 10:00:00,23.8,28.9,0
2024-07-26 11:00:00,24.3,12.8,0
2024-07-26 12:00:00,23.6,28.02,0
2024-07-26 13:00:00,24.7,58.87,0
2024-07-26 14:00:00,24.5,52.87,0
2024-07-26 15:00:00,24.2,53.53,0
2024-07-26 16:00:00,22.7,60.65,0
2024-07-26 17:00:00,21.3,76.36,0
2024-07-26 18:00:00,19.1,62.79,0
2024-07-26 19:00:00,18.4,60.69,0
2024-07-26 20:00:00,17.0,56.93,0
2024-07-26 21:00:00,15.1,68.92,0
2024-07-26 22:00:00,15.0,0.0,0
2024-07-26 23:00:00,14.4,0.0,0
2024-07-27 00:00:00,13.6,0.0,1
2024-07-27 01:00:00,14.4,0.0,1
2024-07-27 02:00:00,14.9,0.0,1
2024-07-27 03:00:00,15.1,0.0,1
2024-07-27 04:00:00,18.1,0.0,1
2024-07-27 05:00:00,20.8,0.0,1
2024-07-27 06:00:00,23.2,0.0,1
2024-07-27 07:00:00,24.6,0.0,1
2024-07-27 08:00:00,25.6,0.0,1
2024-07-27 09:00:00,25.4,0.0,1
2024-07-27 10:00:00,25.8,16.54,1
2024-07-27 11:00:00,26.2,48.45,1
2024-07-27 12:00:00,26.9,76.33,1
2024-07-27 13:00:00,26.1,73.51,1
2024-07-27 14:00:00,25.7,100.0,1
2024-07-27 15:00:00,27.0,100.0,1
2024-07-27 16:00:00,25.6,100.0,1
2024-07-27 17:00:00,24.1,100.0,1
2024-07-27 18:00:00,23.0,100.0,1
2024-07-27 19:00:00,21.6,99.34,1
2024-07-27 20:00:00,20.5,74.84,1
2024-07-27 21:00:00,19.1,55.12,1
2024-07-27 22:00:00,18.7,0.0,1
2024-07-27 23:00:00,18.3,0.0,1
2024-07-28 00:00:00,18.1,0.0,1
2024-07-28 01:00:00,18.0,0.0,1
2024-07-28 02:00:00,18.1,0.0,1
2024-07-28 03:00:00,18.4,0.0,1
2024-07-28 04:00:00,20.1,0.0,1
2024-07-28 05:00:00,21.8,0.0,1
2024-07-28 06:00:00,22.7,0.0,1
2024-07-28 07:00:00,24.2,0.0,1
2024-07-28 08:00:00,24.9,0.0,1
2024-07-28 09:00:00,26.1,0.0,1
2024-07-28 10:00:00,25.6,18.43,1
2024-07-28 11:00:00,25.1,41.6,1
2024-07-28 12:00:00,25.1,81.88,1
2024-07-28 13:00:00,24.2,80.65,1
2024-07-28 14:00:00,23.9,85.39,1
2024-07-28 15:00:00,23.4,100.0,1
2024-07-28 16:00:00,22.4,100.0,1
2024-07-28 17:00:00,21.4,100.0,1
2024-07-28 18:00:00,19.1,99.16,1
2024-07-28 19:00:00,19.5,100.0,1
2024-07-28 20:00:00,18.6,79.35,1
2024-07-28 21:00:00,17.1,33.38,1
2024-07-28 22:00:00,17.1,0.0,1
2024-07-28 23:00:00,17.0,0.0,1
2024-07-29 00:00:00,16.2,0.0,0
2024-07-29 01:00:00,17.1,0.0,0
2024-07-29 02:00:00,17.3,0.0,0
2024-07-29 03:00:00,16.5,0.0,0
2024-07-29 04:00:00,17.3,0.0,0
2024-07-29 05:00:00,18.1,0.0,0
2024-07-29 06:00:00,18.3,0.0,0
2024-07-29 07:00:00,19.3,0.0,0
2024-07-29 08:00:00,19.6,0.0,0
2024-07-29 09:00:00,18.9,0.0,0
2024-07-29 10:00:00,20.1,27.29,0
2024-07-29 11:00:00,20.2,33.51,0
2024-07-29 12:00:00,19.6,38.42,0
2024-07-29 13:00:00,20.2,37.29,0
2024-07-29 14:00:00,20.0,32.83,0
2024-07-29 15:00:00,20.5,33.78,0
2024-07-29 16:00:00,19.1,52.09,0
2024-07-29 17:00:00,18.4,50.19,0
2024-07-29 18:00:00,17.6,48.61,0
2024-07-29 19:00:00,17.2,45.76,0
2024-07-29 20:00:00,16.6,36.95,0
2024-07-29 21:00:00,17.1,45.47,0
2024-07-29 22:00:00,16.7,0.0,0
2024-07-29 23:00:00,16.2,0.0,0
2024-07-30 00:00:00,15.5,0.0,0
2024-07-30 01:00:00,15.8,0.0,0
2024-07-30 02:00:00,15.8,0.0,0
2024-07-30 03:00:00,16.2,0.0,0
2024-07-30 04:00:00,16.8,0.0,0
2024-07-30 05:00:00,17.5,0.0,0
2024-07-30 06:00:00,19.7,0.0,0
2024-07-30 07:00:00,18.5,0.0,0
2024-07-30 08:00:00,18.9,0.0,0
2024-07-30 09:00:00,20.9,0.0,0
2024-07-30 10:00:00,20.9,22.01,0
2024-07-30 11:00:00,21.0,31.01,0
2024-07-30 12:00:00,18.8,35.41,0
2024-07-30 13:00:00,20.5,50.37,0
2024-07-30 14:00:00,20.0,48.34,0
2024-07-30 15:00:00,20.1,59.78,0
2024-07-30 16:00:00,19.5,35.06,0
2024-07-30 17:00:00,18.8,51.36,0
2024-07-30 18:00:00,15.6,50.84,0
2024-07-30 19:00:00,17.5,39.31,0
2024-07-30 20:00:00,16.9,54.56,0
2024-07-30 21:00:00,15.4,58.25,0
2024-07-30 22:00:00,15.2,0.0,0
2024-07-30 23:00:00,15.0,0.0,0
2024-07-31 00:00:00,14.9,0.0,0
2024-07-31 01:00:00,14.9,0.0,0
2024-07-31 02:00:00,14.9,0.0,0
2024-07-31 03:00:00,15.6,0.0,0
2024-07-31 04:00:00,15.5,0.0,0
2024-07-31 05:00:00,16.2,0.0,0
2024-07-31 06:00:00,16.2,0.0,0
2024-07-31 07:00:00,17.3,0.0,0
2024-07-31 08:00:00,17.9,0.0,0
2024-07-31 09:00:00,18.8,0.0,0
2024-07-31 10:00:00,19.1,17.33,0
2024-07-31 11:00:00,19.4,30.68,0
2024-07-31 12:00:00,17.8,50.29,0
2024-07-31 13:00:00,19.6,50.02,0
2024-07-31 14:00:00,19.6,52.48,0
2024-07-31 15:00:00,18.9,50.78,0
2024-07-31 16:00:00,18.4,54.0,0
2024-07-31 17:00:00,17.9,52.02,0
2024-07-31 18:00:00,16.8,44.7,0
2024-07-31 19:00:00,16.9,55.46,0
2024-07-31 20:00:00,16.4,34.26,0
2024-07-31 21:00:00,15.1,35.81,0
2024-07-31 22:00:00,15.0,0.0,0
2024-07-31 23:00:00,15.0,0.0,0
2024-08-01 00:00:00,14.4,0.0,0
2024-08-01 01:00:00,14.9,0.0,0
2024-08-01 02:00:00,14.9,0.0,0
2024-08-01 03:00:00,15.1,0.0,0
2024-08-01 04:00:00,15.5,0.0,0
2024-08-01 05:00:00,16.0,0.0,0
2024-08-01 06:00:00,15.2,0.0,0
2024-08-01 07:00:00,16.8,0.0,0
2024-08-01 08:00:00,17.1,0.0,0
2024-08-01 09:00:00,15.9,0.0,0
2024-08-01 10:00:00,16.5,17.42,0
2024-08-01 11:00:00,17.1,29.3,0
2024-08-01 12:00:00,18.2,46.89,0
2024-08-01 13:00:00,17.5,38.16,0
2024-08-01 14:00:00,17.4,47.26,0
2024-08-01 15:00:00,17.5,49.86,0
2024-08-01 16:00:00,17.1,51.5,0
2024-08-01 17:00:00,16.7,55.98,0
2024-08-01 18:00:00,15.4,59.36,0
2024-08-01 19:00:00,16.0,63.44,0
2024-08-01 20:00:00,15.6,48.93,0
2024-08-01 21:00:00,14.6,39.54,0
2024-08-01 22:00:00,15.0,0.0,0
2024-08-01 23:00:00,14.9,0.0,0
2024-08-02 00:00:00,14.4,0.0,0
2024-08-02 01:00:00,14.6,0.0,0
2024-08-02 02:00:00,14.5,0.0,0
2024-08-02 03:00:00,14.8,0.0,0
2024-08-02 04:00:00,15.2,0.0,0
2024-08-02 05:00:00,15.9,0.0,0
2024-08-02 06:00:00,15.6,0.0,0
2024-08-02 07:00:00,17.5,0.0,0
2024-08-02 08:00:00,18.3,0.0,0
2024-08-02 09:00:00,18.2,0.0,0
2024-08-02 10:00:00,18.7,23.76,0
2024-08-02 11:00:00,19.2,32.89,0
2024-08-02 12:00:00,21.6,47.47,0
2024-08-02 13:00:00,19.6,53.26,0
2024-08-02 14:00:00,19.6,72.76,0
2024-08-02 15:00:00,20.3,46.48,0
2024-08-02 16:00:00,19.3,60.18,0
2024-08-02 17:00:00,18.4,54.71,0
2024-08-02 18:00:00,16.6,56.31,0
2024-08-02 19:00:00,16.8,59.89,0
2024-08-02 20:00:00,16.1,56.37,0
2024-08-02 21:00:00,15.2,74.18,0
2024-08-02 22:00:00,14.9,0.0,0
2024-08-02 23:00:00,14.7,0.0,0
2024-08-03 00:00:00,14.2,0.0,1
2024-08-03 01:00:00,14.4,0.0,1
2024-08-03 02:00:00,14.4,0.0,1
2024-08-03 03:00:00,14.6,0.0,1
2024-08-03 04:00:00,15.9,0.0,1
2024-08-03 05:00:00,17.2,0.0,1
2024-08-03 06:00:00,15.6,0.0,1
2024-08-03 07:00:00,19.3,0.0,1
2024-08-03 08:00:00,20.0,0.0,1
2024-08-03 09:00:00,18.0,0.0,1
2024-08-03 10:00:00,18.9,37.6,1
2024-08-03 11:00:00,19.8,39.01,1
2024-08-03 12:00:00,21.3,64.85,1
2024-08-03 13:00:00,20.6,76.3,1
2024-08-03 14:00:00,20.5,100.0,1
2024-08-03 15:00:00,21.3,100.0,1
2024-08-03 16:00:00,20.1,100.0,1
2024-08-03 17:00:00,18.9,96.47,1
2024-08-03 18:00:00,17.6,100.0,1
2024-08-03 19:00:00,17.0,92.16,1
2024-08-03 20:00:00,16.2,76.94,1
2024-08-03 21:00:00,15.8,53.04,1
2024-08-03 22:00:00,15.4,0.0,1
2024-08-03 23:00:00,15.1,0.0,1
2024-08-04 00:00:00,14.8,0.0,1
2024-08-04 01:00:00,14.8,0.0,1
2024-08-04 02:00:00,14.8,0.0,1
2024-08-04 03:00:00,14.7,0.0,1
2024-08-04 04:00:00,16.3,0.0,1
2024-08-04 05:00:00,18.0,0.0,1
2024-08-04 06:00:00,20.6,0.0,1
2024-08-04 07:00:00,20.1,0.0,1
2024-08-04 08:00:00,20.6,0.0,1
2024-08-04 09:00:00,22.7,0.0,1
2024-08-04 10:00:00,21.1,10.28,1
2024-08-04 11:00:00,21.1,41.71,1
2024-08-04 12:00:00,21.7,79.29,1
2024-08-04 13:00:00,21.0,77.13,1
2024-08-04 14:00:00,20.9,89.29,1
2024-08-04 15:00:00,20.9,100.0,1
2024-08-04 16:00:00,19.7,100.0,1
2024-08-04 17:00:00,18.6,98.4,1
2024-08-04 18:00:00,17.9,93.49,1
2024-08-04 19:00:00,17.0,88.21,1
2024-08-04 20:00:00,16.4,81.32,1
2024-08-04 21:00:00,15.6,48.52,1
2024-08-04 22:00:00,15.3,0.0,1
2024-08-04 23:00:00,15.0,0.0,1
2024-08-05 00:00:00,14.6,0.0,0
2024-08-05 01:00:00,14.7,0.0,0
2024-08-05 02:00:00,14.8,0.0,0
2024-08-05 03:00:00,14.6,0.0,0
2024-08-05 04:00:00,16.1,0.0,0
2024-08-05 05:00:00,17.7,0.0,0
2024-08-05 06:00:00,19.3,0.0,0
2024-08-05 07:00:00,20.0,0.0,0
2024-08-05 08:00:00,20.8,0.0,0
2024-08-05 09:00:00,22.1,0.0,0
2024-08-05 10:00:00,22.4,14.86,0
2024-08-05 11:00:00,22.6,18.01,0
2024-08-05 12:00:00,21.7,52.85,0
2024-08-05 13:00:00,22.7,40.13,0
2024-08-05 14:00:00,22.5,42.75,0
2024-08-05 15:00:00,22.1,35.71,0
2024-08-05 16:00:00,21.0,74.36,0
2024-08-05 17:00:00,19.9,39.27,0
2024-08-05 18:00:00,17.9,45.71,0
2024-08-05 19:00:00,18.0,54.16,0
2024-08-05 20:00:00,17.1,46.0,0
2024-08-05 21:00:00,16.3,44.58,0
2024-08-05 22:00:00,16.0,0.0,0
2024-08-05 23:00:00,15.6,0.0,0
2024-08-06 00:00:00,15.3,0.0,0
2024-08-06 01:00:00,15.3,0.0,0
2024-08-06 02:00:00,15.3,0.0,0
2024-08-06 03:00:00,15.5,0.0,0
2024-08-06 04:00:00,16.8,0.0,0
2024-08-06 05:00:00,18.1,0.0,0
2024-08-06 06:00:00,20.7,0.0,0
2024-08-06 07:00:00,20.2,0.0,0
2024-08-06 08:00:00,20.9,0.0,0
2024-08-06 09:00:00,22.6,0.0,0
2024-08-06 10:00:00,21.8,27.51,0
2024-08-06 11:00:00,22.0,36.54,0
2024-08-06 12:00:00,24.4,44.72,0
2024-08-06 13:00:00,22.0,39.87,0
2024-08-06 14:00:00,21.7,39.0,0
2024-08-06 15:00:00,23.6,29.41,0
2024-08-06 16:00:00,22.2,53.19,0
2024-08-06 17:00:00,20.7,54.24,0
